new_county_name,state_id,candidate,total_votes,won
Litchfield,33000,Joe Biden,2497,0
Little Compton,44000,Donald Trump,951,0
Little Compton,44000,Joe Biden,1524,1
Little River,5000,Donald Trump,3715,1
Little River,5000,Joe Biden,1226,0
Littleton,23000,Donald Trump,381,1
Littleton,23000,Joe Biden,141,0
Littleton,25000,Donald Trump,1980,0
Littleton,25000,Joe Biden,4479,1
Littleton,33000,Donald Trump,1507,0
Littleton,33000,Joe Biden,1557,1
Live Oak,48000,Donald Trump,4199,1
Live Oak,48000,Joe Biden,819,0
Livermore,23000,Donald Trump,783,1
Livermore,23000,Joe Biden,573,0
Livermore Falls,23000,Donald Trump,809,1
Livermore Falls,23000,Joe Biden,540,0
Livingston,17000,Donald Trump,12208,1
Livingston,17000,Joe Biden,4615,0
Livingston,21000,Donald Trump,4010,1
Livingston,21000,Joe Biden,939,0
Livingston,22000,Donald Trump,54877,1
Livingston,22000,Joe Biden,9249,0
Livingston,26000,Donald Trump,76982,1
Livingston,26000,Joe Biden,48220,0
Livingston,29000,Donald Trump,5267,1
Livingston,29000,Joe Biden,1410,0
Livingston,36000,Donald Trump,18182,1
Livingston,36000,Joe Biden,12477,0
Llano,48000,Donald Trump,10079,1
Llano,48000,Joe Biden,2465,0
Logan,5000,Donald Trump,6441,1
Logan,5000,Joe Biden,1544,0
Logan,8000,Donald Trump,8087,1
Logan,8000,Joe Biden,2218,0
Logan,17000,Donald Trump,9136,1
Logan,17000,Joe Biden,3840,0
Logan,20000,Donald Trump,1231,1
Logan,20000,Joe Biden,185,0
Logan,21000,Donald Trump,9067,1
Logan,21000,Joe Biden,3094,0
Logan,31000,Donald Trump,407,1
Logan,31000,Joe Biden,38,0
Logan,38000,Donald Trump,930,1
Logan,38000,Joe Biden,128,0
Logan,39000,Donald Trump,17964,1
Logan,39000,Joe Biden,5055,0
Logan,40000,Donald Trump,15608,1
Logan,40000,Joe Biden,5455,0
Logan,54000,Donald Trump,10534,1
Logan,54000,Joe Biden,2333,0
Londonderry,33000,Donald Trump,7905,1
Londonderry,33000,Joe Biden,7738,0
Londonderry,50000,Donald Trump,347,0
Londonderry,50000,Joe Biden,744,1
Long,13000,Donald Trump,3527,1
Long,13000,Joe Biden,2035,0
Long Island,23000,Donald Trump,53,0
Long Island,23000,Joe Biden,133,1
Longmeadow,25000,Donald Trump,3493,0
Longmeadow,25000,Joe Biden,6679,1
Lonoke,5000,Donald Trump,22884,1
Lonoke,5000,Joe Biden,6686,0
Lorain,39000,Donald Trump,79520,1
Lorain,39000,Joe Biden,75667,0
Los Alamos,35000,Donald Trump,4278,0
Los Alamos,35000,Joe Biden,7554,1
Los Angeles,6000,Donald Trump,1145530,0
Los Angeles,6000,Joe Biden,3028885,1
Loudon,33000,Donald Trump,2152,1
Loudon,33000,Joe Biden,1489,0
Loudon,47000,Donald Trump,21713,1
Loudon,47000,Joe Biden,6948,0
Loudoun,51000,Donald Trump,82088,0
Loudoun,51000,Joe Biden,138372,1
Louisa,19000,Donald Trump,3500,1
Louisa,19000,Joe Biden,1726,0
Louisa,51000,Donald Trump,13294,1
Louisa,51000,Joe Biden,8269,0
Loup,31000,Donald Trump,370,1
Loup,31000,Joe Biden,75,0
Love,40000,Donald Trump,3305,1
Love,40000,Joe Biden,711,0
Lovell,23000,Donald Trump,353,0
Lovell,23000,Joe Biden,399,1
Loving,48000,Donald Trump,60,1
Loving,48000,Joe Biden,4,0
Lowell,23000,Donald Trump,193,1
Lowell,23000,Joe Biden,56,0
Lowell,25000,Donald Trump,12346,0
Lowell,25000,Joe Biden,25544,1
Lowell,50000,Donald Trump,273,1
Lowell,50000,Joe Biden,201,0
Lowndes,1000,Donald Trump,1836,0
Lowndes,1000,Joe Biden,4972,1
Lowndes,13000,Donald Trump,25692,1
Lowndes,13000,Joe Biden,20116,0
Lowndes,28000,Donald Trump,13800,1
Lowndes,28000,Joe Biden,13087,0
Lubbock,48000,Donald Trump,78861,1
Lubbock,48000,Joe Biden,40017,0
Lubec,23000,Donald Trump,406,0
Lubec,23000,Joe Biden,457,1
Lucas,19000,Donald Trump,3287,1
Lucas,19000,Joe Biden,1284,0
Lucas,39000,Donald Trump,81763,0
Lucas,39000,Joe Biden,115411,1
Luce,26000,Donald Trump,2109,1
Luce,26000,Joe Biden,842,0
Ludlow,23000,Donald Trump,169,1
Ludlow,23000,Joe Biden,78,0
Ludlow,25000,Donald Trump,5695,1
Ludlow,25000,Joe Biden,5467,0
Ludlow,50000,Donald Trump,473,0
Ludlow,50000,Joe Biden,718,1
Lumpkin,13000,Donald Trump,12163,1
Lumpkin,13000,Joe Biden,3126,0
Luna,35000,Donald Trump,4408,1
Luna,35000,Joe Biden,3563,0
Lunenburg,25000,Donald Trump,2936,0
Lunenburg,25000,Joe Biden,4027,1
Lunenburg,50000,Donald Trump,366,1
Lunenburg,50000,Joe Biden,243,0
Lunenburg,51000,Donald Trump,3537,1
Lunenburg,51000,Joe Biden,2418,0
Luzerne,42000,Donald Trump,86929,1
Luzerne,42000,Joe Biden,64873,0
Lycoming,42000,Donald Trump,41462,1
Lycoming,42000,Joe Biden,16971,0
Lyman,23000,Donald Trump,1537,1
Lyman,23000,Joe Biden,1315,0
Lyman,33000,Donald Trump,208,1
Lyman,33000,Joe Biden,174,0
Lyman,46000,Donald Trump,1042,1
Lyman,46000,Joe Biden,525,0
Lyme,9000,Donald Trump,576,0
Lyme,9000,Joe Biden,1165,1
Lyme,33000,Donald Trump,218,0
Lyme,33000,Joe Biden,1074,1
Lynchburg city,51000,Donald Trump,17097,0
Lynchburg city,51000,Joe Biden,18048,1
Lyndeborough,33000,Donald Trump,541,0
Lyndeborough,33000,Joe Biden,564,1
Lyndon,50000,Donald Trump,1136,0
Lyndon,50000,Joe Biden,1207,1
Lynn,25000,Donald Trump,10425,0
Lynn,25000,Joe Biden,24662,1
Lynn,48000,Donald Trump,1853,1
Lynn,48000,Joe Biden,428,0
Lynnfield,25000,Donald Trump,3969,0
Lynnfield,25000,Joe Biden,4213,1
Lyon,19000,Donald Trump,5707,1
Lyon,19000,Joe Biden,1067,0
Lyon,20000,Donald Trump,7381,1
Lyon,20000,Joe Biden,5878,0
Lyon,21000,Donald Trump,3100,1
Lyon,21000,Joe Biden,1092,0
Lyon,27000,Donald Trump,7979,1
Lyon,27000,Joe Biden,4634,0
Lyon,32000,Donald Trump,20914,1
Lyon,32000,Joe Biden,8473,0
Machias,23000,Donald Trump,461,1
Machias,23000,Joe Biden,395,0
Machiasport,23000,Donald Trump,337,1
Machiasport,23000,Joe Biden,216,0
Mackinac,26000,Donald Trump,4304,1
Mackinac,26000,Joe Biden,2632,0
Macomb,26000,Donald Trump,263863,1
Macomb,26000,Joe Biden,223952,0
Macon,1000,Donald Trump,1541,0
Macon,1000,Joe Biden,7108,1
Macon,13000,Donald Trump,1783,0
Macon,13000,Joe Biden,2858,1
Macon,17000,Donald Trump,28589,1
Macon,17000,Joe Biden,19847,0
Macon,29000,Donald Trump,6076,1
Macon,29000,Joe Biden,1662,0
Macon,37000,Donald Trump,14211,1
Macon,37000,Joe Biden,6230,0
Macon,47000,Donald Trump,8096,1
Macon,47000,Joe Biden,1307,0
Macoupin,17000,Donald Trump,16153,1
Macoupin,17000,Joe Biden,7365,0
Macwahoc Plt.,23000,Donald Trump,30,1
Macwahoc Plt.,23000,Joe Biden,12,0
Madawaska,23000,Donald Trump,940,0
Madawaska,23000,Joe Biden,1143,1
Madbury,33000,Donald Trump,454,0
Madbury,33000,Joe Biden,824,1
Madera,6000,Donald Trump,29378,1
Madera,6000,Joe Biden,23168,0
Madison,1000,Donald Trump,102780,1
Madison,1000,Joe Biden,87286,0
Madison,5000,Donald Trump,5658,1
Madison,5000,Joe Biden,1563,0
Madison,9000,Donald Trump,4638,0
Madison,9000,Joe Biden,7625,1
Madison,12000,Donald Trump,5576,1
Madison,12000,Joe Biden,3747,0
Madison,13000,Donald Trump,11326,1
Madison,13000,Joe Biden,3411,0
Madison,16000,Donald Trump,13559,1
Madison,16000,Joe Biden,2666,0
Madison,17000,Donald Trump,76031,1
Madison,17000,Joe Biden,57836,0
Madison,18000,Donald Trump,31215,1
Madison,18000,Joe Biden,19524,0
Madison,19000,Donald Trump,6507,1
Madison,19000,Joe Biden,3134,0
Madison,21000,Donald Trump,27356,1
Madison,21000,Joe Biden,15581,0
Madison,22000,Donald Trump,1930,0
Madison,22000,Joe Biden,2654,1
Madison,23000,Donald Trump,1411,1
Madison,23000,Joe Biden,928,0
Madison,28000,Donald Trump,31091,1
Madison,28000,Joe Biden,24440,0
Madison,29000,Donald Trump,4584,1
Madison,29000,Joe Biden,1019,0
Madison,30000,Donald Trump,4191,1
Madison,30000,Joe Biden,1771,0
Madison,31000,Donald Trump,11940,1
Madison,31000,Joe Biden,3478,0
Madison,33000,Donald Trump,760,0
Madison,33000,Joe Biden,926,1
Madison,36000,Donald Trump,18408,1
Madison,36000,Joe Biden,14807,0
Madison,37000,Donald Trump,7979,1
Madison,37000,Joe Biden,4901,0
Madison,39000,Donald Trump,13835,1
Madison,39000,Joe Biden,5698,0
Madison,47000,Donald Trump,23943,1
Madison,47000,Joe Biden,18390,0
Madison,48000,Donald Trump,4169,1
Madison,48000,Joe Biden,1088,0
Madison,51000,Donald Trump,5300,1
Madison,51000,Joe Biden,2698,0
Magalloway Plt.,23000,Donald Trump,10,1
Magalloway Plt.,23000,Joe Biden,6,0
Magoffin,21000,Donald Trump,4174,1
Magoffin,21000,Joe Biden,1214,0
Mahaska,19000,Donald Trump,8297,1
Mahaska,19000,Joe Biden,2894,0
Mahnomen,27000,Donald Trump,1142,1
Mahnomen,27000,Joe Biden,1112,0
Mahoning,39000,Donald Trump,59903,1
Mahoning,39000,Joe Biden,57641,0
Maidstone,50000,Donald Trump,74,1
Maidstone,50000,Joe Biden,67,0
Major,40000,Donald Trump,3084,1
Major,40000,Joe Biden,320,0
Malden,25000,Donald Trump,6026,0
Malden,25000,Joe Biden,19111,1
Malheur,41000,Donald Trump,8187,1
Malheur,41000,Joe Biden,3260,0
Manassas Park city,51000,Donald Trump,1979,0
Manassas Park city,51000,Joe Biden,3992,1
Manassas city,51000,Donald Trump,6256,0
Manassas city,51000,Joe Biden,10356,1
Manatee,12000,Donald Trump,124987,1
Manatee,12000,Joe Biden,90166,0
Manchester,9000,Donald Trump,8530,0
Manchester,9000,Joe Biden,19455,1
Manchester,23000,Donald Trump,810,0
Manchester,23000,Joe Biden,832,1
Manchester,25000,Donald Trump,1014,0
Manchester,25000,Joe Biden,2712,1
Manchester,33000,Donald Trump,22127,0
Manchester,33000,Joe Biden,29464,1
Manchester,50000,Donald Trump,732,0
Manchester,50000,Joe Biden,1985,1
Manistee,26000,Donald Trump,8321,1
Manistee,26000,Joe Biden,6107,0
Manitowoc,55000,Donald Trump,27218,1
Manitowoc,55000,Joe Biden,16818,0
Mansfield,9000,Donald Trump,1708,0
Mansfield,9000,Joe Biden,5608,1
Mansfield,25000,Donald Trump,5149,0
Mansfield,25000,Joe Biden,9024,1
Mapleton,23000,Donald Trump,726,1
Mapleton,23000,Joe Biden,406,0
Marathon,55000,Donald Trump,44624,1
Marathon,55000,Joe Biden,30808,0
Marblehead,25000,Donald Trump,3790,0
Marblehead,25000,Joe Biden,10128,1
Marengo,1000,Donald Trump,5343,0
Marengo,1000,Joe Biden,5488,1
Mariaville,23000,Donald Trump,191,1
Mariaville,23000,Joe Biden,113,0
Maricopa,4000,Donald Trump,995665,0
Maricopa,4000,Joe Biden,1040774,1
Maries,29000,Donald Trump,3892,1
Maries,29000,Joe Biden,814,0
Marin,6000,Donald Trump,24612,0
Marin,6000,Joe Biden,128288,1
Marinette,55000,Donald Trump,15304,1
Marinette,55000,Joe Biden,7366,0
Marion,1000,Donald Trump,12205,1
Marion,1000,Joe Biden,1463,0
Marion,5000,Donald Trump,5783,1
Marion,5000,Joe Biden,1531,0
Marion,12000,Donald Trump,127826,1
Marion,12000,Joe Biden,74858,0
Marion,13000,Donald Trump,2275,1
Marion,13000,Joe Biden,1312,0
Marion,17000,Donald Trump,12678,1
Marion,17000,Joe Biden,4524,0
Marion,18000,Donald Trump,134175,0
Marion,18000,Joe Biden,247772,1
Marion,19000,Donald Trump,12663,1
Marion,19000,Joe Biden,6178,0
Marion,20000,Donald Trump,4377,1
Marion,20000,Joe Biden,1463,0
Marion,21000,Donald Trump,6113,1
Marion,21000,Joe Biden,2722,0
Marion,25000,Donald Trump,1244,0
Marion,25000,Joe Biden,2369,1
Marion,28000,Donald Trump,8273,1
Marion,28000,Joe Biden,3787,0
Marion,29000,Donald Trump,9915,1
Marion,29000,Joe Biden,3202,0
Marion,39000,Donald Trump,19023,1
Marion,39000,Joe Biden,8269,0
Marion,41000,Donald Trump,79002,0
Marion,41000,Joe Biden,80872,1
Marion,45000,Donald Trump,5711,0
Marion,45000,Joe Biden,8872,1
Marion,47000,Donald Trump,9911,1
Marion,47000,Joe Biden,3177,0
Marion,48000,Donald Trump,3470,1
Marion,48000,Joe Biden,1339,0
Marion,54000,Donald Trump,16300,1
Marion,54000,Joe Biden,8901,0
Mariposa,6000,Donald Trump,5950,1
Mariposa,6000,Joe Biden,4088,0
Marlboro,45000,Donald Trump,5044,0
Marlboro,45000,Joe Biden,6290,1
Marlboro,50000,Donald Trump,94,0
Marlboro,50000,Joe Biden,528,1
Marlborough,9000,Donald Trump,1861,0
Marlborough,9000,Joe Biden,2119,1
Marlborough,25000,Donald Trump,6100,0
Marlborough,25000,Joe Biden,12610,1
Marlborough,33000,Donald Trump,441,0
Marlborough,33000,Joe Biden,806,1
Marlow,33000,Donald Trump,207,0
Marlow,33000,Joe Biden,277,1
Marquette,26000,Donald Trump,16286,0
Marquette,26000,Joe Biden,20465,1
Marquette,55000,Donald Trump,5719,1
Marquette,55000,Joe Biden,3239,0
Mars Hill,23000,Donald Trump,511,1
Mars Hill,23000,Joe Biden,222,0
Marshall,1000,Donald Trump,33191,1
Marshall,1000,Joe Biden,5943,0
Marshall,17000,Donald Trump,4197,1
Marshall,17000,Joe Biden,2005,0
Marshall,18000,Donald Trump,13844,1
Marshall,18000,Joe Biden,5712,0
Marshall,19000,Donald Trump,9571,1
Marshall,19000,Joe Biden,8176,0
Marshall,20000,Donald Trump,3662,1
Marshall,20000,Joe Biden,1239,0
Marshall,21000,Donald Trump,13297,1
Marshall,21000,Joe Biden,4071,0
Marshall,27000,Donald Trump,3721,1
Marshall,27000,Joe Biden,1295,0
Marshall,28000,Donald Trump,7566,0
Marshall,28000,Joe Biden,8057,1
Marshall,40000,Donald Trump,4891,1
Marshall,40000,Joe Biden,1100,0
Marshall,46000,Donald Trump,1287,1
Marshall,46000,Joe Biden,858,0
Marshall,47000,Donald Trump,11043,1
Marshall,47000,Joe Biden,3605,0
Marshall,54000,Donald Trump,10435,1
Marshall,54000,Joe Biden,3455,0
Marshfield,23000,Donald Trump,208,1
Marshfield,23000,Joe Biden,102,0
Marshfield,25000,Donald Trump,7498,0
Marshfield,25000,Joe Biden,9671,1
Marshfield,50000,Donald Trump,336,0
Marshfield,50000,Joe Biden,586,1
Martin,12000,Donald Trump,61168,1
Martin,12000,Joe Biden,36893,0
Martin,18000,Donald Trump,4029,1
Martin,18000,Joe Biden,1011,0
Martin,21000,Donald Trump,3496,1
Martin,21000,Joe Biden,403,0
Martin,27000,Donald Trump,7480,1
Martin,27000,Joe Biden,3305,0
Martin,37000,Donald Trump,6532,1
Martin,37000,Joe Biden,5911,0
Martin,48000,Donald Trump,1857,1
Martin,48000,Joe Biden,288,0
Martinsville city,51000,Donald Trump,2165,0
Martinsville city,51000,Joe Biden,3766,1
Masardis,23000,Donald Trump,85,1
Masardis,23000,Joe Biden,34,0
Mashpee,25000,Donald Trump,4086,0
Mashpee,25000,Joe Biden,5982,1
Mason,17000,Donald Trump,4654,1
Mason,17000,Joe Biden,1985,0
Mason,21000,Donald Trump,5477,1
Mason,21000,Joe Biden,2362,0
Mason,26000,Donald Trump,10207,1
Mason,26000,Joe Biden,6802,0
Mason,33000,Donald Trump,535,1
Mason,33000,Joe Biden,380,0
Mason,48000,Donald Trump,1991,1
Mason,48000,Joe Biden,457,0
Mason,53000,Donald Trump,18710,1
Mason,53000,Joe Biden,17269,0
Mason,54000,Donald Trump,8491,1
Mason,54000,Joe Biden,2526,0
Massac,17000,Donald Trump,4997,1
Massac,17000,Joe Biden,1725,0
Matagorda,48000,Donald Trump,9845,1
Matagorda,48000,Joe Biden,3733,0
Mathews,51000,Donald Trump,3901,1
Mathews,51000,Joe Biden,1825,0
Matinicus Isle Plt.,23000,Donald Trump,14,0
Matinicus Isle Plt.,23000,Joe Biden,36,1
Mattapoisett,25000,Donald Trump,1888,0
Mattapoisett,25000,Joe Biden,2730,1
Mattawamkeag,23000,Donald Trump,257,1
Mattawamkeag,23000,Joe Biden,120,0
Maui,15000,Donald Trump,22126,0
Maui,15000,Joe Biden,47305,1
Maury,47000,Donald Trump,31464,1
Maury,47000,Joe Biden,14418,0
Maverick,48000,Donald Trump,6881,0
Maverick,48000,Joe Biden,8332,1
Maxfield,23000,Donald Trump,48,1
Maxfield,23000,Joe Biden,17,0
Mayes,40000,Donald Trump,12749,1
Mayes,40000,Joe Biden,3581,0
Maynard,25000,Donald Trump,1672,0
Maynard,25000,Joe Biden,4942,1
McClain,40000,Donald Trump,15295,1
McClain,40000,Joe Biden,3582,0
McCone,30000,Donald Trump,956,1
McCone,30000,Joe Biden,155,0
McCook,46000,Donald Trump,2068,1
McCook,46000,Joe Biden,769,0
McCormick,45000,Donald Trump,2958,1
McCormick,45000,Joe Biden,2687,0
McCracken,21000,Donald Trump,21820,1
McCracken,21000,Joe Biden,11195,0
McCreary,21000,Donald Trump,5664,1
McCreary,21000,Joe Biden,725,0
McCulloch,48000,Donald Trump,2904,1
McCulloch,48000,Joe Biden,490,0
McCurtain,40000,Donald Trump,9485,1
McCurtain,40000,Joe Biden,1858,0
McDonald,29000,Donald Trump,7465,1
McDonald,29000,Joe Biden,1439,0
McDonough,17000,Donald Trump,7027,1
McDonough,17000,Joe Biden,4992,0
McDowell,37000,Donald Trump,16883,1
McDowell,37000,Joe Biden,5832,0
McDowell,54000,Donald Trump,5148,1
McDowell,54000,Joe Biden,1333,0
McDuffie,13000,Donald Trump,6169,1
McDuffie,13000,Joe Biden,4168,0
McHenry,17000,Donald Trump,82260,1
McHenry,17000,Joe Biden,78154,0
McHenry,38000,Donald Trump,2364,1
McHenry,38000,Joe Biden,564,0
McIntosh,13000,Donald Trump,4016,1
McIntosh,13000,Joe Biden,2612,0
McIntosh,38000,Donald Trump,1153,1
McIntosh,38000,Joe Biden,261,0
McIntosh,40000,Donald Trump,6172,1
McIntosh,40000,Joe Biden,2031,0
McKean,42000,Donald Trump,14083,1
McKean,42000,Joe Biden,5098,0
McKenzie,38000,Donald Trump,4482,1
McKenzie,38000,Joe Biden,814,0
McKinley,35000,Donald Trump,7801,0
McKinley,35000,Joe Biden,18029,1
McLean,17000,Donald Trump,40502,0
McLean,17000,Joe Biden,43933,1
McLean,21000,Donald Trump,3633,1
McLean,21000,Joe Biden,1074,0
McLean,38000,Donald Trump,4198,1
McLean,38000,Joe Biden,1230,0
McLennan,48000,Donald Trump,59543,1
McLennan,48000,Joe Biden,36688,0
McLeod,27000,Donald Trump,13986,1
McLeod,27000,Joe Biden,6413,0
McMinn,47000,Donald Trump,18198,1
McMinn,47000,Joe Biden,4361,0
McMullen,48000,Donald Trump,460,1
McMullen,48000,Joe Biden,53,0
McNairy,47000,Donald Trump,9093,1
McNairy,47000,Joe Biden,1943,0
McPherson,20000,Donald Trump,9562,1
McPherson,20000,Joe Biden,3977,0
McPherson,31000,Donald Trump,275,1
McPherson,31000,Joe Biden,17,0
McPherson,46000,Donald Trump,1075,1
McPherson,46000,Joe Biden,222,0
Meade,20000,Donald Trump,1508,1
Meade,20000,Joe Biden,261,0
Meade,21000,Donald Trump,10185,1
Meade,21000,Joe Biden,3632,0
Meade,46000,Donald Trump,9875,1
Meade,46000,Joe Biden,3285,0
Meagher,30000,Donald Trump,833,1
Meagher,30000,Joe Biden,258,0
Mechanic Falls,23000,Donald Trump,989,1
Mechanic Falls,23000,Joe Biden,650,0
Mecklenburg,37000,Donald Trump,179211,0
Mecklenburg,37000,Joe Biden,378107,1
Mecklenburg,51000,Donald Trump,9266,1
Mecklenburg,51000,Joe Biden,6803,0
Mecosta,26000,Donald Trump,13267,1
Mecosta,26000,Joe Biden,7375,0
Meddybemps,23000,Donald Trump,70,1
Meddybemps,23000,Joe Biden,28,0
Medfield,25000,Donald Trump,2374,0
Medfield,25000,Joe Biden,5668,1
Medford,23000,Donald Trump,112,1
Medford,23000,Joe Biden,46,0
Medford,25000,Donald Trump,7566,0
Medford,25000,Joe Biden,23495,1
Medina,39000,Donald Trump,64598,1
Medina,39000,Joe Biden,39800,0
Medina,48000,Donald Trump,15642,1
Medina,48000,Joe Biden,6773,0
Medway,23000,Donald Trump,550,1
Medway,23000,Joe Biden,195,0
Medway,25000,Donald Trump,3004,0
Medway,25000,Joe Biden,5156,1
Meeker,27000,Donald Trump,9359,1
Meeker,27000,Joe Biden,3867,0
Meigs,39000,Donald Trump,8316,1
Meigs,39000,Joe Biden,2492,0
Meigs,47000,Donald Trump,4467,1
Meigs,47000,Joe Biden,1008,0
Mellette,46000,Donald Trump,449,1
Mellette,46000,Joe Biden,298,0
Melrose,25000,Donald Trump,4646,0
Melrose,25000,Joe Biden,13213,1
Menard,17000,Donald Trump,4764,1
Menard,17000,Joe Biden,2022,0
Menard,48000,Donald Trump,823,1
Menard,48000,Joe Biden,197,0
Mendocino,6000,Donald Trump,13267,0
Mendocino,6000,Joe Biden,28782,1
Mendon,25000,Donald Trump,1774,0
Mendon,25000,Joe Biden,2067,1
Mendon,50000,Donald Trump,314,0
Mendon,50000,Joe Biden,445,1
Menifee,21000,Donald Trump,2311,1
Menifee,21000,Joe Biden,750,0
Menominee,26000,Donald Trump,8117,1
Menominee,26000,Joe Biden,4316,0
Menominee,55000,Donald Trump,278,0
Menominee,55000,Joe Biden,1303,1
Merced,6000,Donald Trump,39397,0
Merced,6000,Joe Biden,48991,1
Mercer,17000,Donald Trump,5418,1
Mercer,17000,Joe Biden,3280,0
Mercer,21000,Donald Trump,8506,1
Mercer,21000,Joe Biden,3033,0
Mercer,23000,Donald Trump,283,1
Mercer,23000,Joe Biden,183,0
Mercer,29000,Donald Trump,1541,1
Mercer,29000,Joe Biden,222,0
Mercer,34000,Donald Trump,51641,0
Mercer,34000,Joe Biden,122532,1
Mercer,38000,Donald Trump,3856,1
Mercer,38000,Joe Biden,704,0
Mercer,39000,Donald Trump,19452,1
Mercer,39000,Joe Biden,4030,0
Mercer,42000,Donald Trump,36143,1
Mercer,42000,Joe Biden,21067,0
Mercer,54000,Donald Trump,19237,1
Mercer,54000,Joe Biden,5556,0
Meredith,33000,Donald Trump,2208,1
Meredith,33000,Joe Biden,2139,0
Meriden,9000,Donald Trump,9981,0
Meriden,9000,Joe Biden,14955,1
Meriwether,13000,Donald Trump,6524,1
Meriwether,13000,Joe Biden,4287,0
Merrick,31000,Donald Trump,3419,1
Merrick,31000,Joe Biden,743,0
Merrill,23000,Donald Trump,91,1
Merrill,23000,Joe Biden,43,0
Merrimac,25000,Donald Trump,1725,0
Merrimac,25000,Joe Biden,2549,1
Merrimack,33000,Donald Trump,7669,0
Merrimack,33000,Joe Biden,8725,1
Mesa,8000,Donald Trump,56894,1
Mesa,8000,Joe Biden,31536,0
Metcalfe,21000,Donald Trump,3959,1
Metcalfe,21000,Joe Biden,975,0
Methuen,25000,Donald Trump,11127,0
Methuen,25000,Joe Biden,14328,1
Mexico,23000,Donald Trump,676,1
Mexico,23000,Joe Biden,556,0
Miami,18000,Donald Trump,10925,1
Miami,18000,Joe Biden,3235,0
Miami,20000,Donald Trump,12116,1
Miami,20000,Joe Biden,5133,0
Miami,39000,Donald Trump,41371,1
Miami,39000,Joe Biden,15663,0
Miami-Dade,12000,Donald Trump,532833,0
Miami-Dade,12000,Joe Biden,617864,1
Middleborough,25000,Donald Trump,7164,1
Middleborough,25000,Joe Biden,6324,0
Middlebury,9000,Donald Trump,2741,1
Middlebury,9000,Joe Biden,2259,0
Middlebury,50000,Donald Trump,732,0
Middlebury,50000,Joe Biden,3479,1
Middlefield,9000,Donald Trump,1356,0
Middlefield,9000,Joe Biden,1442,1
Middlefield,25000,Donald Trump,124,0
Middlefield,25000,Joe Biden,199,1
Middlesex,34000,Donald Trump,143467,0
Middlesex,34000,Joe Biden,226250,1
Middlesex,50000,Donald Trump,231,0
Middlesex,50000,Joe Biden,977,1
Middlesex,51000,Donald Trump,4196,1
Middlesex,51000,Joe Biden,2491,0
Middleton,25000,Donald Trump,2966,1
Middleton,25000,Joe Biden,2764,0
Middleton,33000,Donald Trump,643,1
Middleton,33000,Joe Biden,378,0
Middletown,9000,Donald Trump,7611,0
Middletown,9000,Joe Biden,15508,1
Middletown,44000,Donald Trump,2885,0
Middletown,44000,Joe Biden,5529,1
Middletown Springs,50000,Donald Trump,225,0
Middletown Springs,50000,Joe Biden,308,1
Midland,26000,Donald Trump,27675,1
Midland,26000,Joe Biden,20493,0
Midland,48000,Donald Trump,45624,1
Midland,48000,Joe Biden,12329,0
Mifflin,42000,Donald Trump,16670,1
Mifflin,42000,Joe Biden,4603,0
Milam,48000,Donald Trump,7984,1
Milam,48000,Joe Biden,2496,0
Milan,33000,Donald Trump,437,1
Milan,33000,Joe Biden,345,0
Milbridge,23000,Donald Trump,391,1
Milbridge,23000,Joe Biden,326,0
Milford,9000,Donald Trump,13997,0
Milford,9000,Joe Biden,17626,1
Milford,23000,Donald Trump,922,1
Milford,23000,Joe Biden,861,0
Milford,25000,Donald Trump,5544,0
Milford,25000,Joe Biden,8700,1
Milford,33000,Donald Trump,4123,0
Milford,33000,Joe Biden,4644,1
Millard,49000,Donald Trump,5404,1
Millard,49000,Joe Biden,624,0
Millbury,25000,Donald Trump,3739,0
Millbury,25000,Joe Biden,4196,1
Mille Lacs,27000,Donald Trump,9952,1
Mille Lacs,27000,Joe Biden,4404,0
Miller,5000,Donald Trump,11920,1
Miller,5000,Joe Biden,4245,0
Miller,13000,Donald Trump,2066,1
Miller,13000,Joe Biden,748,0
Miller,29000,Donald Trump,10176,1
Miller,29000,Joe Biden,2038,0
Millinocket,23000,Donald Trump,1310,1
Millinocket,23000,Joe Biden,1049,0
Millis,25000,Donald Trump,2001,0
Millis,25000,Joe Biden,3502,1
Mills,19000,Donald Trump,5585,1
Mills,19000,Joe Biden,2508,0
Mills,48000,Donald Trump,2217,1
Mills,48000,Joe Biden,271,0
Millsfield,33000,Donald Trump,16,1
Millsfield,33000,Joe Biden,5,0
Millville,25000,Donald Trump,976,1
Millville,25000,Joe Biden,821,0
Milo,23000,Donald Trump,781,1
Milo,23000,Joe Biden,410,0
Milton,25000,Donald Trump,4441,0
